activity,Uppm,adjwt,basement,floor,pcterr,region,room,typebldg,wave,area,days,month
2.0,0.0,625.01996,Y,0,11.6,11,4,1,26,SUFFOLK             MA,7,03/1988
0.5,1.79318,475.38745,N,1,46.7,1,1,1,85,LAKE                IN,2,04/1988
4.4,1.70553,204.49521,Y,0,6.1,4,1,2,86,CASS                ND,2,03/1988
4.8,2.67972,1060.5416,Y,0,7.9,2,4,1,127,LANCASTER           PA,8,03/1989
10.7,2.07943,1074.0137,Y,0,4.2,3,4,1,86,FRANKLIN            PA,2,01/1989
0.3,2.08844,1065.3071,Y,1,0.0,3,7,1,106,BLAIR               PA,2,02/1989
1.8,3.28,1122.8802,Y,0,14.6,10,4,1,66,PHILADELPHIA        PA,9,12/1988
5.7,2.61898,351.82404,Y,0,7.6,4,4,1,46,BUTLER              PA,0,11/1988
1.5,0.622088,4.746411,Y,0,12.7,2,1,1,-1,BOIS FORTE          MN,0,04/1988
0.1,1.69837,294.1031,Y,0,0.0,1,2,1,83,PORTER              IN,2,04/1988
0.8,2.1283,589.0869,Y,0,34.1,6,7,1,107,ERIE                PA,0,03/1989
1.3,0.428565,471.3662,Y,0,23.3,3,4,1,4,ANOKA               MN,3,02/1988
1.7,3.28,1060.5416,Y,0,11.7,10,4,1,90,PHILADELPHIA        PA,2,01/1989
2.7,2.10811,430.94482,Y,0,8.5,1,4,1,51,JACKSON             MO,3,01/1988
3.2,0.799068,5.439952,Y,0,9.5,4,4,1,-1,LAC COURTE OREILLES WI,7,03/1988
1.4,1.30385,303.79205,Y,0,14.5,1,7,1,68,LA PORTE            IN,2,03/1988
1.1,2.24875,1020.33856,N,1,19.1,3,2,1,114,HENDRICKS           IN,2,03/1989
1.3,3.43326,363.43207,N,1,34.4,3,2,5,35,PIMA                AZ,4,12/1987
2.0,1.91522,57.41818,Y,0,9.0,1,2,1,4,STARK               ND,3,03/1988
1.8,2.37005,475.38745,N,1,14.4,2,1,1,42,WELLS               IN,2,02/1988
4.4,1.16237,481.44348,Y,0,7.1,2,7,1,65,ELKHART             IN,2,03/1988
6.1,2.10811,426.79886,Y,0,4.4,1,4,1,32,JACKSON             MO,2,01/1988
4.4,2.10811,426.79886,Y,0,9.4,1,2,1,98,JACKSON             MO,0,04/1988
9.2,2.37618,1065.3071,Y,0,5.2,5,4,1,119,WESTMORELAND        PA,0,03/1989
1.4,2.4165,1074.0137,Y,0,18.6,3,2,1,60,LYCOMING            PA,2,11/1988
11.3,2.35471,710.8264,N,1,3.0,6,2,0,125,CRAWFORD            PA,2,03/1989
3.6,1.83885,893.34094,Y,0,10.3,4,4,1,24,ST CHARLES          MO,0,01/1988
3.8,2.45192,597.212,N,1,11.6,6,2,1,73,CLEARFIELD          PA,0,12/1988
8.8,2.56866,1074.0137,Y,0,4.2,9,2,1,100,ALLEGHENY           PA,2,02/1989
0.4,3.11518,363.43207,N,1,0.0,3,3,1,37,MARICOPA            AZ,2,12/1987
3.4,1.98276,426.79886,Y,0,9.1,1,2,1,38,BUCHANAN            MO,2,01/1988
3.8,2.08844,1060.5416,Y,0,8.8,3,4,1,98,BLAIR               PA,2,02/1989
4.8,2.05186,993.15466,Y,0,6.3,2,4,1,28,CUMBERLAND          PA,8,03/1988
6.6,2.04101,626.5646,Y,0,4.2,8,2,1,42,NORFOLK             MA,2,03/1988
0.3,2.56866,1074.0137,Y,0,490.4,9,0,1,37,ALLEGHENY           PA,2,03/1988
1.5,2.30591,926.46497,N,1,12.6,3,1,1,92,HOWARD              IN,4,02/1989
0.5,2.49759,329.47784,N,1,38.2,2,1,1,85,ALLEN               IN,2,04/1988
3.2,1.54905,193.5074,Y,0,9.3,5,1,1,64,BURLEIGH            ND,0,03/1988
0.6,3.11518,378.24384,N,1,56.2,3,3,1,35,MARICOPA            AZ,2,12/1987
5.6,1.78923,893.34094,N,1,5.9,2,1,1,72,ADAIR               MO,2,02/1988
5.5,0.658327,2314.3652,Y,0,5.2,3,7,1,27,RAMSEY              MN,2,01/1988
8.2,1.70553,173.80853,Y,0,5.3,4,4,1,75,CASS                ND,0,03/1988
11.5,2.48365,1122.8802,Unknown,0,4.0,2,0,1,28,LEBANON             PA,7,03/1988
0.9,2.56866,1065.3071,Y,0,28.7,9,4,1,67,ALLEGHENY           PA,0,12/1988
1.7,2.84751,315.78497,Y,1,11.7,7,1,1,58,BRADFORD            PA,2,11/1988
2.9,1.96705,596.0751,Y,0,15.7,4,0,1,93,HAMPDEN             MA,2,03/1988
0.6,2.07311,1020.33856,N,1,34.1,2,3,1,68,CASS                IN,2,03/1988
0.8,1.99456,710.8264,Y,0,28.3,6,4,1,36,WARREN              PA,2,03/1988
0.8,2.1283,589.0869,Y,0,40.8,6,4,1,22,ERIE                PA,0,03/1988
1.9,3.11518,378.24384,N,1,11.7,3,2,1,28,MARICOPA            AZ,2,11/1987
1.0,2.56866,993.15466,Y,0,28.5,9,4,1,31,ALLEGHENY           PA,2,03/1988
2.1,0.552472,8.726667,Y,0,13.0,2,4,1,-1,RED LAKE            MN,1,03/1988
4.8,2.67031,1060.5416,Y,0,5.8,3,2,2,27,NORTHUMBERLAND      PA,8,03/1988
0.7,0.421763,7.668845,N,1,34.1,1,1,1,-1,BAY MILLS           MI,3,02/1988
3.7,1.74738,430.94482,N,1,6.8,3,2,1,48,LACLEDE             MO,2,01/1988
0.9,3.11518,364.80402,N,1,21.3,3,2,1,32,MARICOPA            AZ,0,12/1987
8.7,2.49651,1074.0137,Y,0,4.1,2,4,1,59,YORK                PA,2,11/1988
0.8,1.72085,438.80835,Y,0,25.2,4,4,1,22,FRANKLIN            MO,2,01/1988
9.7,1.38757,53.39241,Y,0,4.1,6,2,1,83,WALSH               ND,7,03/1988
1.9,2.10811,426.79886,Y,0,15.0,1,4,1,41,JACKSON             MO,2,01/1988
2.7,1.8278,47.1,Y,0,9.4,1,2,1,45,GRANT               ND,2,02/1988
3.6,2.00698,695.08405,Y,0,7.9,7,7,1,33,ESSEX               MA,3,03/1988
1.0,2.43343,597.85675,Y,0,19.0,6,0,1,3,MIDDLESEX           MA,3,03/1988
1.1,2.43343,649.2395,Y,0,24.7,6,4,1,105,MIDDLESEX           MA,0,04/1988
1.9,3.11518,378.24384,N,1,22.0,3,2,1,37,MARICOPA            AZ,2,12/1987
10.5,1.68913,597.85675,Y,0,3.4,9,4,1,23,BRISTOL             MA,2,03/1988
6.0,3.28155,2133.4246,Unknown,0,8.0,1,0,0,90,NORTHAMPTON         PA,2,02/1989
10.0,1.57138,430.94482,Unknown,1,3.9,3,0,0,97,CAMDEN              MO,0,04/1988
0.9,1.9292,438.80835,Y,0,45.7,1,4,1,23,DAVIESS             MO,2,12/1987
6.5,1.66622,893.34094,N,1,5.3,4,7,1,31,ST LOUIS CITY       MO,10,01/1988
0.8,1.66622,949.15137,N,1,23.0,4,2,1,2,ST LOUIS CITY       MO,0,03/1988
3.7,1.33614,193.5074,Y,0,8.5,5,4,1,86,SHERIDAN            ND,0,03/1988
4.1,1.18041,1177.3773,Y,0,5.6,5,4,1,22,MARTIN              MN,2,12/1987
9.7,1.25606,218.33786,Y,0,5.1,6,2,1,21,DICKEY              ND,9,02/1988
0.5,2.57879,993.15466,Y,0,0.0,5,7,1,111,WASHINGTON          PA,0,03/1989
0.4,2.11897,433.44394,N,1,0.0,3,1,1,22,JOHNSON             IN,2,02/1988
8.7,0.892741,13.705714,Y,0,3.5,2,1,1,-1,WHITE EARTH         MN,2,02/1988
1.1,3.11518,364.9583,N,1,28.1,3,3,1,98,MARICOPA            AZ,2,06/1988
1.2,1.96705,628.9107,Y,0,15.6,4,4,1,74,HAMPDEN             MA,1,03/1988
2.1,1.77863,55.90113,Y,0,9.4,1,2,1,42,MORTON              ND,0,03/1988
0.9,1.2988,192.26389,N,1,27.1,3,0,1,76,ROLETTE             ND,2,03/1988
2.7,2.56866,993.15466,Y,0,8.6,9,2,1,63,ALLEGHENY           PA,2,11/1988
2.3,2.43343,559.8317,Y,0,10.4,6,4,1,46,MIDDLESEX           MA,2,03/1988
5.0,2.08563,223.91988,Unknown,0,4.9,1,4,1,47,LAFAYETTE           MO,2,01/1988
0.8,2.74915,351.82404,Y,0,22.9,7,4,1,136,SUSQUEHANNA         PA,1,03/1989
1.5,3.11518,364.9583,N,1,22.1,3,3,1,59,MARICOPA            AZ,8,04/1988
0.4,1.61977,628.9107,Y,0,0.0,3,4,1,94,BERKSHIRE           MA,2,03/1988
17.7,2.43343,626.5646,Y,0,2.8,6,4,1,106,MIDDLESEX           MA,6,04/1988
1.0,2.43343,641.183,Y,0,19.8,6,5,1,106,MIDDLESEX           MA,0,04/1988
0.2,2.34707,363.43207,N,1,0.0,3,3,1,90,COCHISE             AZ,0,06/1988
6.0,1.28054,199.79611,Y,0,5.8,3,7,1,71,PIERCE              ND,0,03/1988
1.9,2.04573,426.79886,Y,0,10.3,6,4,1,32,RIPLEY              MO,2,01/1988
2.1,2.5116,628.9107,Y,0,10.1,5,4,1,9,WORCESTER           MA,1,03/1988
2.9,3.11518,378.24384,N,1,7.5,3,3,1,112,MARICOPA            AZ,2,06/1988
1.7,2.67869,514.22705,Y,0,13.3,8,4,2,30,LUZERNE             PA,0,03/1988
8.8,2.09198,475.38745,N,1,5.5,1,1,1,5,TIPPECANOE          IN,1,12/1988
1.9,3.11518,378.24384,N,1,13.1,3,3,1,61,MARICOPA            AZ,2,03/1988
1.8,1.68913,626.5646,Y,0,13.0,9,4,2,61,BRISTOL             MA,2,03/1988
8.1,1.96705,579.39685,Unknown,9,6.7,4,0,0,65,HAMPDEN             MA,0,04/1988
1.7,2.04177,433.44394,N,1,13.1,4,3,1,58,FLOYD               IN,8,03/1988
7.4,2.37618,1122.8802,Y,0,4.2,5,7,1,88,WESTMORELAND        PA,2,02/1989
3.0,2.43343,597.85675,Y,0,7.3,6,2,1,85,MIDDLESEX           MA,2,03/1988
6.4,1.37774,106.26117,Y,0,4.4,3,0,1,49,TOWNER              ND,2,02/1988
0.8,3.11518,378.24384,N,1,23.5,3,3,1,55,MARICOPA            AZ,2,02/1988
3.7,0.869524,2.081602,Y,0,9.8,1,1,1,-1,KEWEENAW BAY        MI,0,03/1988
0.6,2.26437,120.341354,Unknown,1,40.8,1,3,1,52,APACHE              AZ,0,02/1988
2.3,1.70124,430.94482,N,1,14.2,5,7,1,53,TANEY               MO,2,01/1988
4.3,0.622088,471.3662,Y,0,6.4,1,4,1,23,ST LOUIS            MN,2,12/1987
2.0,2.45192,589.0869,Y,0,14.3,6,2,1,73,CLEARFIELD          PA,0,12/1988
0.7,2.04101,559.8317,Y,0,30.0,8,4,1,44,NORFOLK             MA,2,03/1988
0.8,1.84225,443.8437,Unknown,1,36.0,2,0,0,40,CLARK               MO,2,01/1988
2.3,1.97991,807.81647,Y,0,10.9,3,4,1,74,BROWN               IN,3,03/1988
1.2,2.09233,218.51334,Unknown,0,32.5,1,0,0,99,CLAY                MO,2,04/1988
1.2,2.49759,292.21954,N,1,16.5,2,2,1,60,ALLEN               IN,8,03/1988
1.3,1.79318,481.44348,Unknown,9,22.9,1,0,0,88,LAKE                IN,2,12/1988
1.5,1.41027,990.41156,Unknown,0,20.9,2,0,0,33,CLAY                MN,1,12/1987
0.8,2.01841,136.06097,Y,1,26.9,1,7,1,26,COCONINO            AZ,1,11/1987
5.6,2.43343,559.8317,Y,0,6.7,6,4,1,41,MIDDLESEX           MA,2,03/1988
6.5,1.85438,57.05739,Y,0,3.8,2,4,1,44,DUNN                ND,3,02/1988
1.0,2.25931,288.8893,N,1,16.0,4,1,1,70,LAWRENCE            IN,2,03/1988
0.7,1.74171,426.79886,Y,0,26.8,3,4,1,78,PHELPS              MO,2,02/1988
2.3,1.83885,893.34094,Y,0,12.0,4,4,1,48,ST CHARLES          MO,2,01/1988
2.6,0.515124,990.41156,Y,0,37.8,2,2,1,46,ITASCA              MN,0,02/1988
8.6,2.48365,993.15466,Y,0,3.6,2,2,1,115,LEBANON             PA,0,03/1989
5.3,2.18588,1020.6714,Y,0,5.6,1,4,1,95,BENTON              IN,9,02/1989
0.4,1.66622,884.216,Y,0,0.0,4,2,1,70,ST LOUIS CITY       MO,0,02/1988
3.6,1.12399,478.26804,Y,0,9.7,1,4,1,8,ST JOSEPH           IN,2,12/1988
2.1,2.10811,443.8437,N,1,9.4,1,3,1,54,JACKSON             MO,2,01/1988
4.0,1.33728,193.5074,Y,0,5.5,6,4,2,60,STUTSMAN            ND,3,02/1988
0.7,0.622088,461.2747,Y,0,24.2,1,4,1,22,ST LOUIS            MN,2,12/1987
6.4,1.8278,48.849606,Y,1,3.9,1,3,1,38,GRANT               ND,2,02/1988
3.5,2.26437,136.06097,N,1,9.2,1,1,1,8,APACHE              AZ,0,05/1988
2.6,0.658327,2119.3962,Y,0,8.1,3,4,2,49,RAMSEY              MN,0,02/1988
0.4,3.11518,363.43207,N,1,0.0,3,7,1,125,MARICOPA            AZ,0,07/1988
1.5,2.43343,649.2395,Y,0,17.9,6,4,1,67,MIDDLESEX           MA,2,03/1988
1.7,1.95622,481.44348,Y,1,8.7,5,7,1,48,GIBSON              IN,5,02/1988
1.0,2.06239,173.52339,N,1,22.6,4,3,1,60,CLARK               IN,3,04/1988
0.9,0.530789,893.2374,Y,0,25.3,2,1,1,49,CROW WING           MN,0,02/1988
8.8,1.62023,110.44374,Y,0,4.9,4,2,1,9,GRAND FORKS         ND,2,03/1988
0.0,2.37618,1060.5416,Y,0,0.0,5,0,1,125,WESTMORELAND        PA,1,03/1989
2.1,3.11518,359.16406,N,1,8.3,3,3,5,39,MARICOPA            AZ,1,12/1987
0.4,1.79318,475.38745,N,1,0.0,1,1,1,96,LAKE                IN,2,02/1989
0.3,1.96705,579.39685,Unknown,9,0.0,4,0,0,104,HAMPDEN             MA,0,04/1988
3.8,2.08844,1060.5416,Y,0,9.2,3,4,1,115,BLAIR               PA,4,02/1989
10.1,1.12344,1024.4429,Unknown,0,3.6,2,7,1,49,STEARNS             MN,0,02/1988
4.8,1.68632,896.2607,Y,0,8.7,4,4,1,56,ST LOUIS            MO,8,02/1988
11.7,1.77863,55.90113,Y,0,3.7,1,0,1,40,MORTON              ND,0,03/1988
6.2,1.16237,433.44394,Y,0,6.2,2,4,1,3,ELKHART             IN,2,12/1988
3.1,3.11518,363.43207,N,1,37.8,3,1,1,22,MARICOPA            AZ,2,11/1987
4.1,1.11598,1088.9857,Y,0,6.5,5,4,1,35,KANDIYOHI           MN,3,04/1988
0.6,2.5027,2059.0518,Y,0,33.9,1,4,1,45,BERKS               PA,0,12/1988
1.4,2.09198,475.38745,N,1,15.2,1,1,1,117,TIPPECANOE          IN,2,03/1989
2.8,2.56866,1065.3071,Y,0,9.8,9,0,1,73,ALLEGHENY           PA,0,12/1988
21.8,2.61898,322.1076,N,1,2.3,4,2,1,50,BUTLER              PA,0,11/1988
13.3,1.70553,182.27359,Y,0,3.8,4,4,1,77,CASS                ND,3,02/1988
3.5,2.56866,1122.8802,Y,0,8.9,9,0,1,108,ALLEGHENY           PA,2,02/1989
5.0,1.12344,921.8649,Y,0,5.6,2,4,1,28,STEARNS             MN,2,12/1987
2.2,2.92643,2133.4246,Unknown,0,8.9,1,0,0,72,MONTGOMERY          PA,7,12/1988
3.5,2.04101,570.61176,Unknown,9,12.5,8,0,0,2,NORFOLK             MA,0,04/1988
1.0,2.56866,993.15466,Y,0,20.5,9,4,1,97,ALLEGHENY           PA,0,02/1989
3.8,2.56866,1074.0137,Y,0,7.8,9,2,1,36,ALLEGHENY           PA,2,03/1988
1.1,2.49759,294.1031,N,1,22.3,2,2,1,89,ALLEN               IN,2,12/1988
11.8,1.48399,193.5074,Y,0,3.2,5,2,1,48,WARD                ND,4,02/1988
1.5,2.37216,320.4678,Y,0,19.1,4,4,1,104,LAWRENCE            PA,9,02/1989
0.9,1.96648,183.07762,Y,0,21.8,1,2,1,46,CASS                MO,3,01/1988
4.4,0.428565,471.3662,Y,0,7.2,3,2,1,48,ANOKA               MN,0,02/1988
2.2,2.00698,695.08405,Y,0,9.3,7,2,1,97,ESSEX               MA,0,04/1988
6.9,1.30488,1024.4429,Y,0,4.1,2,4,1,24,POLK                MN,2,12/1987
2.2,2.28582,1122.8802,Y,0,17.7,5,4,1,117,CAMBRIA             PA,0,03/1989
4.6,2.18077,288.8893,Y,0,6.7,2,4,1,21,DE KALB             IN,1,12/1987
1.2,2.01841,120.341354,N,1,19.4,1,3,1,9,COCONINO            AZ,2,05/1988
20.6,2.04444,1074.0137,N,1,4.0,2,1,1,81,DAUPHIN             PA,2,01/1989
1.6,1.70553,216.32573,Y,0,13.3,4,2,1,3,CASS                ND,2,03/1988
9.4,0.515124,990.41156,Y,0,3.9,2,4,1,28,ITASCA              MN,2,12/1987
1.1,3.28,1065.3071,Y,0,18.2,10,4,1,109,PHILADELPHIA        PA,2,02/1989
0.6,2.5116,579.39685,Y,0,41.6,5,4,1,36,WORCESTER           MA,2,03/1988
0.3,0.421763,8.313953,N,1,0.0,1,1,1,-1,SAULT ST. MARIE     MI,8,03/1988
5.5,1.16849,1146.4991,Y,0,6.0,5,4,1,32,DOUGLAS             MN,0,01/1988
0.2,2.1283,589.0869,N,1,0.0,6,1,1,113,ERIE                PA,4,02/1989
2.5,1.39637,108.80514,Y,0,8.5,3,4,1,84,BOTTINEAU           ND,0,03/1988
0.5,2.99849,378.24384,Unknown,9,34.2,3,0,0,7,PINAL               AZ,5,04/1988
7.4,2.10811,426.79886,Y,0,5.4,1,4,1,36,JACKSON             MO,2,01/1988
2.4,2.5116,596.0751,Y,0,15.4,5,4,1,106,WORCESTER           MA,0,04/1988
5.1,1.16237,481.44348,Y,0,5.7,2,4,1,89,ELKHART             IN,2,12/1988
9.8,1.62023,106.26117,Y,0,3.6,4,2,1,35,GRAND FORKS         ND,2,02/1988
3.1,0.808928,471.3662,Y,0,8.5,2,4,1,38,ROSEAU              MN,1,12/1987
6.6,1.98205,1122.8802,Y,0,5.9,3,2,1,66,CENTRE              PA,3,11/1988
2.1,2.42466,120.341354,N,1,34.7,1,2,1,36,NAVAJO              AZ,2,12/1987
1.0,2.43343,559.8317,Y,0,25.4,6,2,1,81,MIDDLESEX           MA,2,03/1988
2.4,1.63666,329.47784,Y,0,7.7,1,4,1,103,JASPER              IN,2,02/1989
0.5,2.99849,359.16406,Unknown,9,43.4,3,0,0,3,PINAL               AZ,0,05/1988
4.8,1.70553,192.26389,Unknown,0,5.4,4,0,0,35,CASS                ND,3,02/1988
1.8,2.71407,120.341354,Unknown,9,12.3,2,0,0,2,MOHAVE              AZ,0,05/1988
1.2,2.20395,926.46497,N,1,13.8,3,1,1,35,WAYNE               IN,2,01/1988
0.2,2.42466,147.43077,N,1,0.0,1,1,1,66,NAVAJO              AZ,2,03/1988
1.3,2.67869,538.50464,Y,0,13.8,8,4,1,137,LUZERNE             PA,2,03/1989
0.7,2.00698,578.04297,Y,0,29.5,7,4,2,60,ESSEX               MA,2,03/1988
2.7,3.43326,364.80402,N,1,13.5,3,1,1,22,PIMA                AZ,2,11/1987
3.4,1.70553,182.27359,Unknown,0,8.0,4,0,0,2,CASS                ND,2,03/1988
1.9,2.67869,538.50464,Y,0,13.4,8,4,1,80,LUZERNE             PA,2,12/1988
0.4,2.06733,481.44348,N,1,0.0,4,3,1,115,BARTHOLOMEW         IN,0,03/1989
2.0,0.976144,461.62366,Y,0,11.2,3,4,1,42,DAKOTA              MN,2,01/1988
5.4,1.54905,216.32573,Y,0,4.7,5,4,1,39,BURLEIGH            ND,2,02/1988
38.9,3.3116,2059.0518,Y,0,2.2,1,4,1,106,LEHIGH              PA,1,03/1989
3.6,0.976144,471.3662,Y,0,7.9,3,2,1,21,DAKOTA              MN,8,12/1987
3.2,1.16137,13.705714,Y,0,8.0,2,4,1,-1,WHITE EARTH         MN,1,02/1988
0.0,2.3866,363.43207,N,1,0.0,2,1,1,119,GILA                AZ,2,07/1988
1.0,2.95083,2133.4246,Y,0,20.4,1,7,1,82,BUCKS               PA,7,02/1989
1.0,0.242674,8.313953,N,1,24.8,1,3,1,-1,SAULT ST. MARIE     MI,2,03/1988
2.6,2.04273,486.6377,Y,1,10.0,5,7,1,9,SULLIVAN            IN,0,02/1989
1.3,3.43326,378.24384,N,1,17.5,3,1,1,56,PIMA                AZ,2,02/1988
1.6,1.66622,789.0981,Y,0,10.7,4,4,1,41,ST LOUIS CITY       MO,0,02/1988
12.0,0.814867,893.2374,Y,0,3.1,2,4,1,46,OTTER TAIL          MN,0,02/1988
1.0,2.5116,596.0751,Y,0,25.4,5,4,1,4,WORCESTER           MA,4,03/1988
15.0,1.62023,110.44374,Y,0,2.6,4,1,1,48,GRAND FORKS         ND,4,02/1988
2.9,2.04177,303.79205,N,1,8.3,4,1,1,49,FLOYD               IN,2,02/1988
1.2,1.9738,294.1031,N,1,20.7,4,3,1,32,ORANGE              IN,1,01/1988
1.8,2.17969,926.46497,N,0,13.6,3,2,1,86,MARION              IN,2,12/1988
1.4,2.0569,1020.6714,N,1,17.6,5,2,1,55,GREENE              IN,3,03/1988
0.5,2.56866,1074.0137,Y,0,37.0,9,4,1,93,ALLEGHENY           PA,0,02/1989
3.3,1.88578,426.79886,N,1,9.2,1,1,1,84,HARRISON            MO,2,02/1988
1.8,2.5116,579.39685,Y,0,12.1,5,4,1,31,WORCESTER           MA,2,03/1988
1.3,2.37216,322.1076,Y,0,16.7,4,4,1,102,LAWRENCE            PA,2,02/1989
1.0,0.543888,7.935223,N,1,27.9,4,3,1,-1,ST. CROIX           WI,0,03/1988
7.7,1.77863,56.84945,Y,0,4.9,1,1,1,79,MORTON              ND,2,03/1988
1.1,3.11518,359.16406,N,1,22.9,3,5,1,70,MARICOPA            AZ,2,03/1988
0.8,1.88168,1020.33856,N,1,26.0,5,1,1,74,KNOX                IN,0,04/1988
3.9,2.09233,195.07153,Y,1,9.8,1,2,1,31,CLAY                MO,2,01/1988
3.4,2.00698,671.3581,Y,0,10.1,7,4,1,68,ESSEX               MA,2,03/1988
2.2,1.88578,438.80835,N,1,10.2,1,1,1,92,HARRISON            MO,2,03/1988
5.2,1.75258,102.850044,Y,0,6.7,2,2,1,21,MERCER              ND,2,02/1988
4.8,2.00698,695.08405,Y,0,5.6,7,2,1,22,ESSEX               MA,2,03/1988
1.8,1.82237,2133.4246,Y,0,15.5,1,4,1,131,DELAWARE            PA,2,03/1989
1.8,1.69837,303.79205,Unknown,9,12.7,1,0,0,1,PORTER              IN,1,01/1989
8.8,2.67972,1122.8802,Y,0,4.2,2,4,1,51,LANCASTER           PA,2,11/1988
5.2,1.774,430.94482,Unknown,1,8.1,5,0,0,3,CEDAR               MO,7,03/1988
0.4,2.09884,218.51334,Y,1,0.0,1,3,2,1,JOHNSON             MO,2,03/1988
1.0,1.68913,570.61176,Y,0,23.1,9,4,1,65,BRISTOL             MA,2,03/1988
3.5,2.37618,1065.3071,N,1,11.2,5,7,1,79,WESTMORELAND        PA,0,01/1989
1.7,2.55323,341.6855,Y,0,15.1,4,0,1,108,BEAVER              PA,2,02/1989
1.0,1.59694,329.47784,Y,1,47.0,2,3,1,92,NOBLE               IN,2,01/1989
3.3,1.68632,789.0981,Y,0,7.4,4,4,1,81,ST LOUIS            MO,2,02/1988
0.5,2.06733,475.38745,N,1,37.8,4,2,1,44,BARTHOLOMEW         IN,2,02/1988
0.7,2.99849,364.80402,N,1,59.3,3,3,1,29,PINAL               AZ,0,12/1987
3.4,1.75258,106.26117,Y,0,7.4,2,2,1,72,MERCER              ND,2,02/1988
0.8,3.43326,359.16406,N,1,28.8,3,3,1,47,PIMA                AZ,1,01/1988
3.3,2.10811,430.94482,Y,0,6.9,1,4,1,85,JACKSON             MO,3,02/1988
4.9,1.82258,789.0981,N,1,6.9,6,3,1,39,DUNKLIN             MO,2,01/1988
0.4,2.34707,364.80402,N,1,0.0,3,1,1,93,COCHISE             AZ,5,06/1988
9.6,3.3116,2115.6047,N,1,3.9,1,3,1,108,LEHIGH              PA,2,02/1989
2.0,2.67869,514.22705,Y,0,12.0,8,4,1,108,LUZERNE             PA,2,03/1989
0.4,2.09233,443.8437,Y,0,0.0,1,2,1,6,CLAY                MO,8,03/1988
13.8,2.00698,538.5639,Y,0,2.7,7,0,1,64,ESSEX               MA,2,03/1988
0.5,0.0,628.9107,Y,0,0.0,11,4,2,30,SUFFOLK             MA,0,04/1988
0.4,2.42466,120.341354,N,1,0.0,1,3,1,110,NAVAJO              AZ,2,06/1988
5.6,1.59694,329.47784,Y,0,5.7,2,4,1,59,NOBLE               IN,8,03/1988
10.4,2.10811,426.79886,Y,0,3.1,1,4,1,55,JACKSON             MO,0,02/1988
5.1,2.56866,1060.5416,Y,0,6.7,9,4,1,27,ALLEGHENY           PA,0,01/1989
1.8,1.83885,884.216,Y,0,17.4,4,4,1,99,ST CHARLES          MO,0,04/1988
8.8,1.36463,108.80514,Y,0,4.9,4,2,1,34,RICHLAND            ND,2,02/1988
4.7,3.3116,2364.7627,N,1,7.6,1,1,1,106,LEHIGH              PA,2,02/1989
0.8,1.68913,559.8317,Y,0,35.3,9,2,1,103,BRISTOL             MA,5,03/1988
5.9,2.56866,1122.8802,Y,0,6.6,9,4,1,66,ALLEGHENY           PA,2,11/1988
2.4,0.907991,2116.5615,Y,0,11.0,3,4,1,28,HENNEPIN            MN,2,12/1987
4.3,1.79311,438.80835,Y,0,8.1,5,4,1,74,JASPER              MO,0,03/1988
3.2,0.552472,8.726667,Y,0,8.8,2,3,1,-1,RED LAKE            MN,7,03/1988
6.1,2.49759,288.8893,N,1,4.6,2,1,1,28,ALLEN               IN,2,12/1987
4.4,1.99276,52.79145,Y,0,11.0,1,4,1,25,BOWMAN              ND,2,02/1988
2.9,0.866849,921.8649,N,1,11.4,5,3,1,4,BENTON              MN,4,02/1988
8.2,2.5116,625.01996,Y,0,4.0,5,0,1,48,WORCESTER           MA,2,03/1988
3.0,2.88244,1060.5416,Y,0,9.9,3,4,1,68,CARBON              PA,3,11/1988
4.4,2.17969,1020.6714,Y,0,5.5,3,2,1,107,MARION              IN,2,02/1989
2.7,2.10811,426.79886,Y,0,8.7,1,7,1,46,JACKSON             MO,4,01/1988
7.4,1.98276,426.79886,Y,0,4.3,1,4,1,69,BUCHANAN            MO,0,02/1988
0.3,1.79318,481.44348,N,1,0.0,1,1,1,30,LAKE                IN,1,12/1987
0.8,2.1283,664.7248,Y,0,32.0,6,4,1,101,ERIE                PA,3,02/1989
1.5,2.10811,430.94482,Y,0,21.6,1,2,1,25,JACKSON             MO,0,01/1988
1.0,2.42466,128.78497,Y,1,23.7,1,3,1,87,NAVAJO              AZ,6,05/1988
0.4,2.09233,443.8437,Y,0,0.0,1,4,2,45,CLAY                MO,2,01/1988
22.4,2.22498,1020.6714,N,1,3.0,3,3,1,8,GRANT               IN,2,12/1988
18.7,1.91522,56.84945,Y,0,2.6,1,4,1,88,STARK               ND,2,03/1988
0.7,3.11518,364.9583,N,1,36.4,3,1,1,75,MARICOPA            AZ,2,04/1988
5.5,0.907991,2179.5032,Y,0,6.2,3,4,1,37,HENNEPIN            MN,2,01/1988
11.2,1.99276,57.05739,Y,0,4.7,1,2,1,61,BOWMAN              ND,3,02/1988
2.5,1.76801,426.79886,N,1,17.5,6,1,1,55,DOUGLAS             MO,0,02/1988
8.5,1.70553,183.82793,Y,0,3.6,4,2,1,30,CASS                ND,3,02/1988
0.7,1.79318,475.38745,Y,0,28.6,1,4,5,39,LAKE                IN,0,02/1988
8.0,2.5116,628.9107,Y,0,4.3,5,4,5,5,WORCESTER           MA,2,03/1988
4.0,2.38025,597.212,Y,0,9.1,6,7,1,130,VENANGO             PA,2,03/1989
9.3,1.23666,1071.318,Y,0,3.2,4,4,1,21,WASECA              MN,2,02/1988
